,Temperature (K),Sample Position (deg),Res. (ohm-cm),ACT,ACT_str,T,H,geo,Delta Res. Mean (ohm-cm),Delta Res./R0 Mean (ohm-cm),Delta Res./R0 Mean (%),Delta Res. 0deg (ohm-cm),Delta Res./R0 0deg (ohm-cm),Delta Res./R0 0deg (%),Sample Position (rads),Res. (uohm-cm),Delta Res. Mean (uohm-cm),Delta Res./R0 Mean (uohm-cm),Delta Res. 0deg (uohm-cm),Delta Res./R0 0deg (uohm-cm)
80,10.000095875,160.0256042,0.0003946029761992,11,ACTRot11,10.0,0.5,perp,-1.0212471729333008e-07,-0.0002587367557606921,-10.212471729333007,-1.1896879139998168e-07,-0.00030139897948368397,-11.896879139998168,2.7929736807832666,394.6029761992,-0.10212471729333009,-258.7367557606921,-0.11896879139998168,-301.39897948368395
81,9.999912975,161.9940033,0.0003945588544768,11,ACTRot11,10.0,0.5,perp,-1.4624643969332694e-07,-0.0003705207745067067,-14.624643969332693,-1.6309051379997854e-07,-0.0004131782280406589,-16.309051379997854,2.8273287260715594,394.55885447680004,-0.14624643969332693,-370.5207745067067,-0.16309051379997855,-413.1782280406589
82,9.9998598,164.0155945,0.0003947523982781,11,ACTRot11,10.0,0.5,perp,4.729736160667339e-08,0.00011982961835773174,4.729736160667339,3.0453287500021783e-08,7.715123997158811e-05,3.045328750002178,2.8626121486409026,394.75239827810003,0.04729736160667339,119.82961835773173,0.030453287500021783,77.15123997158811
83,10.0000093,165.9839935,0.0003948177337356,11,ACTRot11,10.0,0.5,perp,1.1263281910666107e-07,0.00028535942110991485,11.263281910666107,9.578874500000946e-08,0.00024267397902665534,9.578874500000946,2.8969671921838667,394.8177337356,0.11263281910666106,285.3594211099148,0.09578874500000946,242.67397902665533
84,10.000354275,168.0056,0.0003947055239573,11,ACTRot11,10.0,0.5,perp,4.230408066495557e-10,1.071789560528272e-06,0.04230408066495557,-1.642103330000205e-08,-4.160152104133228e-05,-1.6421033300002048,2.932250881788585,394.7055239573,0.0004230408066495557,1.0717895605282721,-0.01642103330000205,-41.60152104133228
85,10.000669,170.0271912,0.0003948473634839,11,ACTRot11,10.0,0.5,perp,1.422625674066865e-07,0.00036042748643571394,14.226256740668651,1.254184933000349e-07,0.00031773884095301987,12.54184933000349,2.9675343043579283,394.84736348390004,0.14226256740668652,360.42748643571394,0.1254184933000349,317.73884095301986
86,10.000291575,171.9955902,0.0003945354333725,11,ACTRot11,10.0,0.5,perp,-1.6966754399334004e-07,-0.0004298590101809607,-16.966754399334004,-1.8651161809999164e-07,-0.00047251393155866537,-18.651161809999163,3.0018893479008923,394.5354333725,-0.16966754399334005,-429.8590101809607,-0.18651161809999164,-472.5139315586654
87,10.000433425,174.0171967,0.0003947882407667,11,ACTRot11,10.0,0.5,perp,8.313985020667056e-08,0.00021063789146282208,8.313985020667056,6.629577610001896e-08,0.0001679556379911883,6.6295776100018955,3.037173037505611,394.7882407667,0.08313985020667056,210.63789146282207,0.06629577610001895,167.9556379911883
88,10.0001695,175.9855957,0.0003946891084321,11,ACTRot11,10.0,0.5,perp,-1.599248439335425e-08,-4.051755185382754e-05,-1.599248439335425,-3.2836558500005854e-08,-8.318908770270635e-05,-3.2836558500005855,3.071528081048575,394.6891084321,-0.01599248439335425,-40.51755185382754,-0.03283655850000586,-83.18908770270635
89,10.0003214,178.0072021,0.0003948026097769,11,ACTRot11,10.0,0.5,perp,9.750886040667478e-08,0.0002470423112857223,9.750886040667478,8.066478630002318e-08,0.00020435850431863917,8.066478630002317,3.1068117689079644,394.8026097769,0.09750886040667478,247.0423112857223,0.08066478630002318,204.35850431863918
90,10.00018715,180.0287933,0.000394729679278,11,ACTRot11,10.0,0.5,perp,2.457836150668866e-08,6.227018969255387e-05,2.457836150668866,7.734287400037055e-09,1.9594267555155164e-05,0.7734287400037055,3.1420951914773076,394.72967927800005,0.02457836150668866,62.27018969255387,0.007734287400037055,19.594267555155163
91,10.000418175,181.9971924,0.0003948190782536,11,ACTRot11,10.0,0.5,perp,1.139773371066884e-07,0.00028876580728760907,11.39773371066884,9.71332630000368e-08,0.00024608021984272993,9.71332630000368,3.176450236765601,394.8190782536,0.11397733710668839,288.76580728760905,0.0971332630000368,246.08021984272995
92,10.0000348,184.0187988,0.0003948768793581,11,ACTRot11,10.0,0.5,perp,1.717784416066753e-07,0.0004352070475091681,17.17784416066753,1.549343675000237e-07,0.00039251521093845785,15.49343675000237,3.2117339246249905,394.87687935810004,0.1717784416066753,435.2070475091681,0.1549343675000237,392.51521093845787
93,10.000368575,185.9871979,0.0003949162395706,11,ACTRot11,10.0,0.5,perp,2.1113865410665776e-07,0.0005349276044733149,21.113865410665777,1.9429458000000616e-07,0.0004922315125008648,19.429458000000615,3.2460889699132838,394.9162395706,0.21113865410665777,534.9276044733149,0.19429458000000616,492.23151250086477
94,10.000036,188.0087891,0.0003948597820755,11,ACTRot11,10.0,0.5,perp,1.5468115900668005e-07,0.0003918904484576335,15.468115900668005,1.3783708490002844e-07,0.00034920046034762756,13.783708490002844,3.281372392482626,394.8597820755,0.15468115900668006,391.8904484576335,0.13783708490002844,349.20046034762754
95,10.000112049999998,189.9772034,0.0003949124985289,11,ACTRot11,10.0,0.5,perp,2.0739761240665643e-07,0.0005254495366922937,20.739761240665644,1.9055353830000482e-07,0.00048275384917994033,19.05535383000048,3.3157277030609658,394.9124985289,0.20739761240665644,525.4495366922937,0.19055353830000482,482.75384917994035
96,10.00002145,191.9987946,0.0003951202422446,11,ACTRot11,10.0,0.5,perp,4.15141328106636e-07,0.0010517759389039826,41.5141328106636,3.982972539999844e-07,0.0010090577913256622,39.82972539999844,3.3510111256303095,395.1202422446,0.415141328106636,1051.7759389039825,0.3982972539999844,1009.0577913256622
97,10.00015095,194.020401,0.0003948779499404,11,ACTRot11,10.0,0.5,perp,1.7284902390667838e-07,0.0004379194074394482,17.28490239066784,1.5600494980002677e-07,0.00039522745512348426,15.600494980002678,3.3862948134896986,394.8779499404,0.1728490239066784,437.9194074394482,0.15600494980002677,395.2274551234843
98,9.999768975,195.9888,0.0003949264909167,11,ACTRot11,10.0,0.5,perp,2.2139000020667291e-07,0.0005608997697080986,22.139000020667293,2.045459261000213e-07,0.0005182025694185623,20.45459261000213,3.4206498570326622,394.9264909167,0.2213900002066729,560.8997697080986,0.2045459261000213,518.2025694185622
99,9.9996679,198.0103912,0.0003949195430889,11,ACTRot11,10.0,0.5,perp,2.1444217240666232e-07,0.0005432971905068722,21.44421724066623,1.975980983000107e-07,0.0005006007413768605,19.75980983000107,3.4559332796020055,394.9195430889,0.2144421724066623,543.2971905068722,0.1975980983000107,500.6007413768605
100,9.99989915,199.9787903,0.000394835806231,11,ACTRot11,10.0,0.5,perp,1.3070531450665602e-07,0.00033114675792930525,13.070531450665602,1.1386124040000441e-07,0.00028845936195089414,11.38612404000044,3.4902883248902987,394.835806231,0.130705314506656,331.14675792930524,0.11386124040000442,288.45936195089416
101,10.0002208,202.0003967,0.0003949081222818,11,ACTRot11,10.0,0.5,perp,2.0302136530665716e-07,0.0005143621524911831,20.302136530665717,1.8617729120000556e-07,0.0004716669381137125,18.617729120000554,3.525572012749689,394.9081222818,0.20302136530665715,514.3621524911831,0.18617729120000556,471.6669381137125
102,10.000197175,204.0220032,0.0003949734033736,11,ACTRot11,10.0,0.5,perp,2.6830245710666046e-07,0.0006797542177277928,26.830245710666045,2.5145838300000885e-07,0.0006370519455309158,25.145838300000886,3.560855702354407,394.9734033736,0.26830245710666045,679.7542177277928,0.25145838300000883,637.0519455309159
103,10.0001497,205.9904022,0.0003948709278097,11,ACTRot11,10.0,0.5,perp,1.658268932066805e-07,0.00042012857908761616,16.58268932066805,1.4898281910002888e-07,0.0003774373859643826,14.898281910002888,3.5952107458973708,394.8709278097,0.16582689320668048,420.1285790876162,0.1489828191000289,377.4373859643826
104,10.00026035,208.0119934,0.0003949138095135,11,ACTRot11,10.0,0.5,perp,2.0870859700666865e-07,0.0005287709647583818,20.870859700666866,1.9186452290001705e-07,0.000486075135509849,19.186452290001704,3.630494168466714,394.9138095135,0.20870859700666866,528.7709647583819,0.19186452290001704,486.07513550984896
105,10.000128975,209.9803925,0.0003949065012948,11,ACTRot11,10.0,0.5,perp,2.0140037830664688e-07,0.0005102553218567515,20.14003783066469,1.8455630419999527e-07,0.0004675602827311523,18.455630419999526,3.6648492137550073,394.90650129479997,0.20140037830664687,510.2553218567515,0.18455630419999527,467.5602827311523
106,10.000390775,212.0019989,0.0003948760101413,11,ACTRot11,10.0,0.5,perp,1.7090922480668446e-07,0.0004330048545352933,17.090922480668446,1.5406515070003285e-07,0.0003903131119393471,15.406515070003286,3.7001329016143965,394.8760101413,0.17090922480668447,433.0048545352933,0.15406515070003285,390.3131119393471
107,10.000033875,214.0235901,0.0003948542779928,11,ACTRot11,10.0,0.5,perp,1.4917707630664927e-07,0.0003779456509689502,14.917707630664927,1.3233300219999767e-07,0.00033525625792898105,13.233300219999766,3.7354163241837397,394.8542779928,0.14917707630664928,377.9456509689502,0.13233300219999766,335.25625792898103
108,10.000015475,215.9919891,0.0003948068626676,11,ACTRot11,10.0,0.5,perp,1.017617511066553e-07,0.00025781716747609183,10.176175110665529,8.491767700000369e-08,0.0002151329007107166,8.49176770000037,3.7697713677267037,394.8068626676,0.1017617511066553,257.8171674760918,0.08491767700000369,215.1329007107166
109,10.00019625,218.0135956,0.0003949160219213,11,ACTRot11,10.0,0.5,perp,2.1092100480665354e-07,0.000534376181906191,21.092100480665355,1.9407693070000193e-07,0.0004916801134647422,19.407693070000192,3.8050550573314226,394.9160219213,0.21092100480665354,534.3761819061909,0.19407693070000193,491.68011346474225
110,10.000511625,219.9819946,0.0003948696272445,11,ACTRot11,10.0,0.5,perp,1.6452632800665733e-07,0.0004168335489575183,16.452632800665732,1.4768225390000573e-07,0.0003741424964439782,14.768225390000573,3.8394101008743866,394.8696272445,0.16452632800665734,416.8335489575183,0.14768225390000572,374.1424964439782
111,10.00034785,222.0036011,0.000394970235996,11,ACTRot11,10.0,0.5,perp,2.651350795066605e-07,0.0006717295492027461,26.51350795066605,2.482910054000089e-07,0.0006290276194446745,24.829100540000887,3.874693790479105,394.970235996,0.2651350795066605,671.7295492027462,0.24829100540000887,629.0276194446744
112,10.0001621,224.0251923,0.0003948143281175,11,ACTRot11,10.0,0.5,perp,1.0922720100668779e-07,0.00027673116144956206,10.92272010066878,9.238312690003619e-08,0.00023404608756231232,9.23831269000362,3.9099772130484483,394.81432811750005,0.10922720100668779,276.7311614495621,0.0923831269000362,234.04608756231232
113,9.999691,225.9935913,0.0003950243239758,11,ACTRot11,10.0,0.5,perp,3.192230593066837e-07,0.0008087634503974166,31.92230593066837,3.023789852000321e-07,0.0007660556729553839,30.23789852000321,3.9443322565914123,395.02432397580003,0.3192230593066837,808.7634503974166,0.3023789852000321,766.0556729553839
114,9.9998038,228.0151978,0.0003950263765749,11,ACTRot11,10.0,0.5,perp,3.212756584066497e-07,0.0008139637862815994,32.12756584066497,3.044315842999981e-07,0.0007712557869242561,30.443158429999812,3.979615946196131,395.0263765749,0.32127565840664973,813.9637862815994,0.3044315842999981,771.2557869242561
115,10.000139025,229.9835968,0.000394885805325,11,ACTRot11,10.0,0.5,perp,1.8070440850663722e-07,0.0004578213154252302,18.070440850663722,1.6386033439998561e-07,0.0004151285138298754,16.38603343999856,4.013970989739095,394.885805325,0.18070440850663722,457.82131542523024,0.16386033439998562,415.12851382987543
116,10.000340925,232.0052032,0.0003948032542981,11,ACTRot11,10.0,0.5,perp,9.815338160664875e-08,0.0002486752296302722,9.815338160664876,8.130930749999715e-08,0.00020599135298123207,8.130930749999715,4.049254677598484,394.8032542981,0.09815338160664876,248.6752296302722,0.08130930749999715,205.99135298123207
117,10.000216,234.0267944,0.000394975551819,11,ACTRot11,10.0,0.5,perp,2.7045090250665295e-07,0.0006851973837649275,27.045090250665297,2.5360682840000134e-07,0.0006424948792903845,25.360682840000134,4.084538100167828,394.975551819,0.27045090250665293,685.1973837649275,0.25360682840000137,642.4948792903845
118,10.000188375,235.9951935,0.0003949397837456,11,ACTRot11,10.0,0.5,perp,2.346828291066778e-07,0.0005945776443267426,23.468282910667778,2.1783875500002619e-07,0.0005518790068923425,21.78387550000262,4.118893145456121,394.93978374560004,0.2346828291066778,594.5776443267425,0.2178387550000262,551.8790068923425
119,9.999954925,238.0167999,0.0003946993770353,11,ACTRot11,10.0,0.5,perp,-5.72388119334747e-09,-1.4501665116708121e-05,-0.572388119334747,-2.2567955299999075e-08,-5.717431114841237e-05,-2.2567955299999074,4.15417683331551,394.6993770353,-0.00572388119334747,-14.501665116708121,-0.022567955299999075,-57.17431114841237
120,10.00002335,239.985199,0.0003948599800615,11,ACTRot11,10.0,0.5,perp,1.5487914500667043e-07,0.00039239205332549726,15.487914500667042,1.3803507090001882e-07,0.00034970204381037397,13.803507090001883,4.188531878603803,394.8599800615,0.15487914500667044,392.3920533254973,0.13803507090001882,349.702043810374
121,10.00018385,242.0067902,0.0003947498763277,11,ACTRot11,10.0,0.5,perp,4.477541120664029e-08,0.00011344016356179116,4.4775411206640285,2.7931337099988685e-08,7.076205783454439e-05,2.7931337099988687,4.223815301173146,394.74987632769995,0.04477541120664029,113.44016356179115,0.027931337099988685,70.7620578345444
122,10.000339275,244.0283966,0.0003947705750572,11,ACTRot11,10.0,0.5,perp,6.547414070667053e-08,0.00016588116179558246,6.547414070667053,4.863006660001893e-08,0.00012320081823972826,4.863006660001893,4.259098989032537,394.7705750572,0.06547414070667054,165.88116179558247,0.04863006660001893,123.20081823972826
123,10.0005648,245.9967957,0.0003947629205812,11,ACTRot11,10.0,0.5,perp,5.7819664706635406e-08,0.00014648826319289994,5.781966470663541,4.09755905999838e-08,0.00010380874719534431,4.09755905999838,4.293454034320829,394.7629205812,0.05781966470663541,146.48826319289995,0.040975590599983805,103.80874719534431
124,10.00003195,248.0184021,0.000394791541612,11,ACTRot11,10.0,0.5,perp,8.644069550667018e-08,0.00021900070535181202,8.644069550667018,6.959662140001857e-08,0.00017631809501160613,6.959662140001858,4.328737722180218,394.791541612,0.08644069550667018,219.00070535181203,0.06959662140001857,176.31809501160612
125,9.99976825,249.9868011,0.0003947650479735,11,ACTRot11,10.0,0.5,perp,5.994705700666358e-08,0.00015187809042109746,5.9947057006663576,4.310298290001197e-08,0.00010919834442201697,4.310298290001198,4.363092765723183,394.7650479735,0.05994705700666358,151.87809042109745,0.04310298290001197,109.19834442201697
126,9.999837875,252.0083923,0.0003947796449388,11,ACTRot11,10.0,0.5,perp,7.454402230666797e-08,0.00018886004293731953,7.454402230666797,5.7699948200016365e-08,0.00014617871879758407,5.769994820001637,4.398376188292525,394.7796449388,0.07454402230666797,188.86004293731952,0.057699948200016365,146.17871879758408
127,9.999962825,253.9767914,0.000394740156064,11,ACTRot11,10.0,0.5,perp,3.50551475066874e-08,8.881351526821013e-05,3.5055147506687403,1.8211073400035797e-08,4.6136460440448735e-05,1.8211073400035798,4.432731233580819,394.740156064,0.0350551475066874,88.81351526821012,0.018211073400035797,46.13646044044874
128,10.0001824,255.9983978,0.0003947352757825,11,ACTRot11,10.0,0.5,perp,3.017486600664183e-08,7.644914123627159e-05,3.017486600664183,1.3330791899990226e-08,3.377261403671815e-05,1.3330791899990226,4.468014921440208,394.73527578249997,0.03017486600664183,76.44914123627159,0.013330791899990226,33.772614036718146
129,10.000149725,258.019989,0.0003946177774292,11,ACTRot11,10.0,0.5,perp,-8.732348729333615e-08,-0.0002212372910574848,-8.732348729333616,-1.0416756139998776e-07,-0.0002639011150050662,-10.416756139998776,4.5032983440095515,394.6177774292,-0.08732348729333615,-221.2372910574848,-0.10416756139998776,-263.90111500506623
130,10.000012625,259.9884033,0.0003946333508086,11,ACTRot11,10.0,0.5,perp,-7.17501078933134e-08,-0.00018178155723529241,-7.175010789331341,-8.859418199996501e-08,-0.0002244470648878537,-8.859418199996501,4.537653654587891,394.6333508086,-0.0717501078933134,-181.7815572352924,-0.08859418199996501,-224.4470648878537
131,9.999910575,262.0100098,0.0003945075288299,11,ACTRot11,10.0,0.5,perp,-1.9757208659333322e-07,-0.0005005562029337264,-19.757208659333322,-2.1441616069998483e-07,-0.0005432081074313996,-21.44161606999848,4.572937344192609,394.5075288299,-0.19757208659333322,-500.55620293372647,-0.21441616069998481,-543.2081074313996
132,9.999886525,263.9783936,0.0003946448813802,11,ACTRot11,10.0,0.5,perp,-6.021953629335589e-08,-0.00015256842679136384,-6.021953629335589,-7.70636104000075e-08,-0.00019523518106357807,-7.70636104000075,4.607292122445528,394.6448813802,-0.060219536293355885,-152.56842679136383,-0.07706361040000749,-195.23518106357807
133,10.0000043,266.0,0.0003946690195479,11,ACTRot11,10.0,0.5,perp,-3.608136859331156e-08,-9.141348442047421e-05,-3.608136859331156,-5.292544269996317e-08,-0.00013408284837374205,-5.292544269996316,4.642575810304916,394.6690195479,-0.03608136859331156,-91.4134844204742,-0.05292544269996317,-134.08284837374205
134,9.999985225,268.0216064,0.0003945481533634,11,ACTRot11,10.0,0.5,perp,-1.5694755309335166e-07,-0.0003976324418633663,-15.694755309335166,-1.7379162720000327e-07,-0.00044028873845395645,-17.379162720000327,4.677859498164306,394.5481533634,-0.15694755309335168,-397.6324418633663,-0.17379162720000327,-440.28873845395646
135,10.0000994,269.9899902,0.0003945216284798,11,ACTRot11,10.0,0.5,perp,-1.834724366933443e-07,-0.00046483421741276424,-18.347243669334432,-2.003165107999959e-07,-0.000507487646284187,-20.03165107999959,4.712214276417224,394.5216284798,-0.18347243669334432,-464.83421741276425,-0.2003165107999959,-507.487646284187
136,10.000560275,272.0115967,0.0003946027814374,11,ACTRot11,10.0,0.5,perp,-1.023194790933336e-07,-0.00025923019199840805,-10.23194790933336,-1.1916355319998521e-07,-0.00030189239466486465,-11.916355319998521,4.7474979660219425,394.6027814374,-0.10231947909333361,-259.23019199840803,-0.1191635531999852,-301.89239466486464
137,10.0003617,273.9799805,0.0003945490112866,11,ACTRot11,10.0,0.5,perp,-1.560896298933136e-07,-0.00039545886164348574,-15.60896298933136,-1.729337039999652e-07,-0.0004381152509878403,-17.293370399996522,4.78185274427486,394.54901128660003,-0.1560896298933136,-395.45886164348576,-0.17293370399996522,-438.1152509878403
138,10.000382175,276.0015869,0.0003948610499589,11,ACTRot11,10.0,0.5,perp,1.5594904240667437e-07,0.0003951026780362488,15.594904240667438,1.3910496830002277e-07,0.0003524125528499193,13.910496830002277,4.817136432134249,394.8610499589,0.15594904240667437,395.10267803624885,0.13910496830002278,352.4125528499193
139,10.00007985,278.0231934,0.0003947485155054,11,ACTRot11,10.0,0.5,perp,4.3414588906634695e-08,0.00010999246983590364,4.3414588906634695,2.657051479998309e-08,6.73145112330044e-05,2.657051479998309,4.852420121738969,394.74851550539995,0.043414588906634695,109.99246983590363,0.02657051479998309,67.3145112330044
140,9.999984275,279.9916077,0.0003947337741343,11,ACTRot11,10.0,0.5,perp,2.867321780664978e-08,7.264465987409696e-05,2.867321780664978,1.1829143699998174e-08,2.996829502418437e-05,1.1829143699998175,4.8867754323173065,394.7337741343,0.02867321780664978,72.64465987409696,0.011829143699998174,29.96829502418437
141,10.000133275,282.0131836,0.0003946449629504,11,ACTRot11,10.0,0.5,perp,-6.01379660933256e-08,-0.00015236176566679036,-6.0137966093325605,-7.69820401999772e-08,-0.0001950285287579095,-7.69820401999772,4.922058587851275,394.6449629504,-0.0601379660933256,-152.36176566679035,-0.0769820401999772,-195.0285287579095
142,10.0004799,283.9815979,0.0003946054290565,11,ACTRot11,10.0,0.5,perp,-9.96718599933534e-08,-0.0002525223508941697,-9.96718599933534,-1.16515934100005e-07,-0.0002951848398061064,-11.651593410000501,4.956413898429615,394.6054290565,-0.0996718599933534,-252.5223508941697,-0.116515934100005,-295.1848398061064
